19325,Compatibility,Noun,"The quality or power of being compatible or congruous; congruity; as, a compatibility of tempers; a compatibility of properties.
'the ability of people or things to live or exist together without problems'",/kəmˌpætəˈbɪləti/,'The compatibility of brothers and sisters depends on their personalities.',Compatibility,Incompatibility
19326,Compatible,Adjective,"Capable of existing in harmony; congruous; suitable; not repugnant; -- usually followed by with.
'able to be used togetherable to exist or be used together without causing problemsif two people are compatible, they can have a good relationship because they have similar ideas, interests, etc.'",/kəmˈpætəbl/,"a compatible married couple
'The new system will be compatible with existing equipment.three different, yet entirely compatible programsAre measures to protect the environment compatible with economic growth?compatible blood groupsShe found a compatible partner through a computer dating agency.'",Compatible,Incompatible
19328,Compatibly,AdVerb,"In a compatible manner.
'in a way that allows ideas, methods or things to exist or be used together without causing problemsin a way that allows machines, especially computers, to be used togetherif people live or work together compatibly, they can have a good relationship while living or working together because they have similar ideas, interests, etc.'",/kəmˈpætəbli/,'The courts must act compatibly with the Convention on Human Rights.The application should work compatibly with your current operating system.They learned to get along and work compatibly with the Russians.',Compatibly,Incompatibly
19355,Compensate,Verb,"To make equal return to; to remunerate; to recompense; to give an equivalent to; to requite suitably; as, to compensate a laborer for his work, or a merchant for his losses.
To be equivalent in value or effect to; to counterbalance; to make up for; to make amends for.
To make amends; to supply an equivalent; -- followed by for; as, nothing can compensate for the loss of reputation.
'to provide something good to balance or reduce the bad effects of damage, loss, etc.to act in order to balance or correct something wrong or not normalto pay somebody money because they have suffered some damage, loss, injury, etc.'",/ˈkɒmpenseɪt/,"engineers will work to correct the effects or air resistance, right a wrongs done to the victims of the Holocaust, Does she pay you for the work you are doing?, he is compensating for being a bad father, One can never fully repair the suffering and losses of the Jews in the Third Reich, My efforts were not remunerated
'Nothing can compensate for the loss of a loved one.In the second experiment, the temperature was raised to compensate for this bias.Her lawyers say she should be compensated for the suffering she had been caused.'","Compensate, Counterbalance, Correct",Wrong
19366,Competence,Noun,"Alt. of Competency
'the ability to do something wellthe power that a court, an organization or a person has to deal with somethinga skill that you need in a particular job or for a particular task'",/ˈkɒmpɪtəns/,"'to gain a high level of competence in Englishprofessional/technical competenceThe judge has to act within the competence of the court.outside somebody’s area of competenceThe syllabus lists the knowledge and competences required at this level.You will agree with us a personal learning contract, based on an assessment of personal competences in relation to career objectives.'","Competence, Competency",Incompetence
19368,Competent,Adjective,"Answering to all requirements; adequate; sufficient; suitable; capable; legally qualified; fit.
Rightfully or properly belonging; incident; -- followed by to.
'having enough skill or knowledge to do something well or to the necessary standardof a good standard but not very good'",/ˈkɒmpɪtənt/,"a competent court, a competent typist, a competent performance
""He's very competent in his work."", 'Make sure the firm is competent to carry out the work.I don’t feel competent to comment.She is highly competent at her job.Ron was a competent player—more than that, he was good!The case was referred to a competent authority.'",Competent,Incompetent
19371,Competition,Noun,"The act of seeking, or endeavoring to gain, what another is endeavoring to gain at the same time; common strife for the same objects; strife for superiority; emulous contest; rivalry, as for approbation, for a prize, or as where two or more persons are engaged in the same business and each seeking patronage; -- followed by for before the object sought, and with before the person or thing competed with.
'an event in which people compete with each other to find out who is the best at somethinga situation in which people or organizations compete with each other for something that not everyone can havethe people who are competing against somebody'",/ˌkɒmpəˈtɪʃn/,"he had respect for his rivals, the teams were in fierce contention for first place, business competition can be fiendish at times
'a design/an art/a talent competitionan international/a national competitionHundreds of schools entered the competition.', ""She's won a prestigious singing competition."", 'He won fourth place in the competition.a competition to design the new Parliament buildingstiff/fierce/intense/tough competitioncompetition between two similar productsThe government said the new laws would enhance competition among banks.competition for resources/jobs/food, etc.competition to secure a place on the courseThe firm is facing stiff competition from its online rivals.Public education is run in direct competition with the private sector.We are in competition with four other companies for the contract.', ""The programme puts two couples in competition with each other to redecorate one another's homes."", ""We'll be able to assess the competition at the conference."", 'This car consistently outperforms the competition.'","Contest, Competition",Cooperation
19372,Competitive,Adjective,"Of or pertaining to competition; producing competition; competitory; as, a competitive examination.
'used to describe a situation in which people or organizations compete against each othertrying very hard to be better than othersas good as or better than others'",/kəmˈpetətɪv/,"competitive games, highly competitive sales representative
'competitive games/sportsGraduates have to fight for jobs in an increasingly competitive market.Those businesses are operating in an extremely competitive environment.The company has succeeded in a highly competitive industry.You have to be highly competitive to do well in sport these days.a shop selling clothes at competitive prices (= as low as any other shop)to gain a competitive advantage over rival companiesHow do we maintain our competitive edge?What is your strategy for helping the company stay competitive in a global market?We need to work harder to remain competitive with other companies.'","Competitory, Competitive",Noncompetitive
19406,Complete,Adjective,"Filled up; with no part or element lacking; free from deficiency; entire; perfect; consummate.
Finished; ended; concluded; completed; as, the edifice is complete.
Having all the parts or organs which belong to it or to the typical form; having calyx, corolla, stamens, and pistil.
To bring to a state in which there is no deficiency; to perfect; to consummate; to accomplish; to fulfill; to finish; as, to complete a task, or a poem; to complete a course of education.
'including all the parts, etc. that are necessary; wholefinishedused when you are emphasizing something, to mean ‘to the greatest degree possible’including something as an extra part or feature'",/kəmˈpliːt/,"an arrant fool, a complete gentleman, discharge one's duties, A child would complete the family, He finished the dishes, the harvesting was complete, an accomplished pianist, a complete meal, fill out this questionnaire, please!
'a complete list/sequence/picture/profile', ""I've collected the complete set."", 'a complete guide to events in Oxfordthe complete works of TolstoyYou will receive payment for each complete day that you work.', ""You've made my life complete."", 'A Chinese New Year celebration would not be complete without fireworks.', ""No trip to Moscow would be complete without a visit to Lenin's tomb."", 'The job is almost complete.Ther ordering process is nearly complete.Construction of the new airport is scheduled to be complete by late September.Work on the office building will be complete at the end of the year.We were in complete agreement.', ""Refrigerators brought about a complete change in people's lifestyle."", 'They sat in complete silence.He was a complete stranger to me.', ""The council's response shows a complete lack of understanding of the situation."", 'The army remains in complete control of the country.It came as a complete surprise.I felt a complete idiot.You are talking complete and utter rubbish.The furniture comes complete with tools and instructions for assembly.', ""The cruise ship is really a floating village, complete with shops, cafes and a doctor's surgery.""","Complete, Finish",Incomplete
19415,Complex,Adjective,"Composed of two or more parts; composite; not simple; as, a complex being; a complex idea.
Involving many parts; complicated; intricate.
Assemblage of related things; collection; complication.
'made of many different things or parts that are connected; difficult to understandcontaining one main part (= the root of a word or main clause of a sentence) and one or more other parts (called affixes or subordinate clauses)'",/ˈkɒmpleks/,"a complex set of variations based on a simple folk melody, the complex of shopping malls, houses, and roads created a new town
'a complex problem/issue/process/systema complex argument/subjectcomplex machinerythe complex structure of the human brainScientists need a better understanding of the complex interactions that cause hurricanes to intensify.We live in an increasingly complex world.a highly complex situation', ""In the complex sentence, ‘I'd like to go to the beach, if it's warm enough’, ‘I'd like to go to the beach’ is the main clause, and ‘if it's warm enough’ is the subordinate clause.""","Composite, Complex",Simple
19424,Complexity,Noun,"The state of being complex; intricacy; entanglement.
That which is complex; intricacy; complication.
'the state of being formed of many parts; the state of being difficult to understandthe features of a problem or situation that are difficult to understand'",/kəmˈpleksəti/,"he enjoyed the complexity of modern computers
'the increasing complexity of modern telecommunication systemsI was astonished by the size and complexity of the problem.the complexities of the system'","Complexness, Complexity",Simplicity
19429,Compliance,Noun,"The act of complying; a yielding; as to a desire, demand, or proposal; concession; submission.
A disposition to yield to others; complaisance.
'the practice of obeying rules or requests made by people in authoritythe quality of being too willing to agree with somebody or do what they want '",/kəmˈplaɪəns/,"their financial statements are in conformity with generally accepted accounting practices
'procedures that must be followed to ensure full compliance with the lawSafety measures were carried out in compliance with paragraph 6 of the building regulations.The compliance officer is responsible for enforcing policies and procedures.', ""He was appalled by his parents' unquestioning compliance with the regime.""","Conformity, Compliance, Conformation","Nonconformity, Noncompliance"
19431,Compliant,Adjective,"Yielding; bending; pliant; submissive.
'too willing to agree with other people or to obey rules'",/kəmˈplaɪənt/,"children compliant with the parental will
""By then, Henry seemed less compliant with his wife's wishes than he had six months before."", 'We should not be producing compliant students who do not dare to criticize.This site is HTML compliant.'",Compliant,Defiant
19448,Complimentary,Adjective,"Expressive of regard or praise; of the nature of, or containing, a compliment; as, a complimentary remark; a complimentary ticket.
'expressing approval, praise, etc.'",/ˌkɒmplɪˈmentri/,"complimentary tickets, a complimentary remark
'complimentary tickets for the showThe hotel offers a complimentary breakfast and evening cocktails.After one or two complimentary remarks about her hosts, she got to the main part of her speech.She was extremely complimentary about his work.Not all of his comments were complimentary.'","Complimentary, Costless",Uncomplimentary
19473,Composed,Adjective,"of Compose
Free from agitation; calm; sedate; quiet; tranquil; self-possessed.
'to be made or formed from several parts, things or peoplecalm and in control of your feelings'",/kəmˈpəʊzd/,"the performer seemed completely composed as she stepped onto the stage, She had to compose herself before she could reply to this terrible insult, compile a list, She composed a poem, Beethoven composed nine symphonies, Greed and ambition composed his personality, frame a policy
'The committee is composed mainly of lawyers.The committee was composed entirely of specialists.She seemed outwardly composed.He remained perfectly composed and calm.'","Compose, Write",Discomposed
19490,Compound,Noun,"In the East Indies, an inclosure containing a house, outbuildings, etc.
To form or make by combining different elements, ingredients, or parts; as, to compound a medicine.
To put together, as elements, ingredients, or parts, in order to form a whole; to combine, mix, or unite.
To modify or change by combination with some other thing or part; to mingle with something else.
To compose; to constitute.
To settle amicably; to adjust by agreement; to compromise; to discharge from obligation upon terms different from those which were stipulated; as, to compound a debt.
To effect a composition; to come to terms of agreement; to agree; to settle by a compromise; -- usually followed by with before the person participating, and for before the thing compounded or the consideration.
Composed of two or more elements, ingredients, parts; produced by the union of several ingredients, parts, or things; composite; as, a compound word.
That which is compounded or formed by the union or mixture of elements ingredients, or parts; a combination of simples; a compound word; the result of composition.
A union of two or more ingredients in definite proportions by weight, so combined as to form a distinct substance; as, water is a compound of oxygen and hydrogen.
'a thing consisting of two or more separate things combined togethera substance formed by a chemical reaction of two or more elements in fixed amounts relative to each othera noun, an adjective or a verb made of two or more words or parts of words, written as one or more words, or joined by a hyphen. Travel agent, dark-haired and bathroom are all compounds.'",/ˈkɒmpaʊnd/,"coral is a colonial organism, compound the ingredients, compound leaves are composed of several lobes; , The efforts were intensified, combine resources, soap is a compound substance
'compounds derived from rainforest plantsThe air smelled like a compound of diesel and petrol fumes.Common salt is a compound of sodium and chlorine.Most compound nouns form their plurals in the usual way.life inside the prison compound'","Compound, Chemical_compound",Simple
19504,Comprehension,Noun,"The act of comprehending, containing, or comprising; inclusion.
That which is comprehended or inclosed within narrow limits; a summary; an epitome.
The capacity of the mind to perceive and understand; the power, act, or process of grasping with the intellect; perception; understanding; as, a comprehension of abstract principles.
The complement of attributes which make up the notion signified by a general term.
A figure by which the name of a whole is put for a part, or that of a part for a whole, or a definite number for an indefinite.
'the ability to understandan exercise that trains students to understand a language'",/ˌkɒmprɪˈhenʃn/,"how you can do that is beyond my comprehension, he admired the inclusion of so many ideas in such a short work
'speech and comprehensionHis behaviour was completely beyond comprehension (= impossible to understand).She had no comprehension of what was involved.We did a listening comprehension.a reading comprehension'","Inclusion, Comprehension",Incomprehension
19505,Comprehensive,Adjective,"Including much; comprising many things; having a wide scope or a full view.
Having the power to comprehend or understand many things.
Possessing peculiarities that are characteristic of several diverse groups.
'including all, or almost all, the items, details, facts, information, etc., that may be involveddesigned for students of all abilities in the same schoolgained or lost by a large amount'",/ˌkɒmprɪˈhensɪv/,"she took her comps in English literature, a comprehensive survey of world affairs, comprehensive coverage
'a comprehensive list of addressesa comprehensive studycomprehensive insurance (= covering all risks)The cricket team finished the season with a comprehensive victory over their rivals.'","Comprehensive, Comprehensive_examination, Comp",Noncomprehensive
19511,Compress,Verb,"To press or squeeze together; to force into a narrower compass; to reduce the volume of by pressure; to compact; to condense; as, to compress air or water.
To embrace sexually.
A folded piece of cloth, pledget of lint, etc., used to cover the dressing of wounds, and so placed as, by the aid of a bandage, to make due pressure on any part.
'to press things together or press something into a smaller space; to be pressed in this wayto reduce something and fit it into a smaller space or amount of timeto make computer files, etc. smaller so that they use less space on a disk, etc.'",/kəmˈpres/,"compress the data, she compressed her lips
'compressed air/gasAs more snow fell, the bottom layer was compressed into ice.She compressed her lips.Her lips compressed into a thin line.The main arguments were compressed into one chapter.Rehearsal time will have to be compressed into two evenings.'","Compress, Compact",Decompress
19515,Compression,Noun,"The act of compressing, or state of being compressed.
'the act of pressing things together or pressing something into a smaller spacethe act of reducing something and fitting it into a smaller space or amount of timethe act of making computer files, etc. smaller so that they use less space on a disk, etc.'",/kəmˈpreʃn/,"the contraction of a gas on cooling
'the compression of airthe compression of both plays into a single three-hour dramadata compression'","Compression, Compaction, Concretion",Decompression
19608,Conceit,Noun,"That which is conceived, imagined, or formed in the mind; idea; thought; image; conception.
Faculty of conceiving ideas; mental faculty; apprehension; as, a man of quick conceit.
Quickness of apprehension; active imagination; lively fancy.
A fanciful, odd, or extravagant notion; a quant fancy; an unnatural or affected conception; a witty thought or turn of expression; a fanciful device; a whim; a quip.
An overweening idea of one's self; vanity.
Design; pattern.
To conceive; to imagine.
To form an idea; to think.
'the fact of being too proud of yourself and what you doan artistic effect or device, especially one that is very clever or tries to be very clever but does not succeeda clever expression in writing or speech that involves a comparison between two things'",/kənˈsiːt/,"the architect's brilliant conceit was to build the house around the tree, he could always come up with some inspired off-the-wall conceit
'I can say without conceit that I have talent.The ill-advised conceit of the guardian angel dooms the film from the start.The director’s brilliant conceit was to film this tale in black and white.The idea of the wind singing is a romantic conceit.'","Conceit, Self-love, Amour_propre",Humility
19626,Concentrated,Adjective,"of Concentrate
'made stronger because water or other substances have been removed'",/ˈkɒnsntreɪtɪd/,"The Russian government centralized the distribution of food, her concentrated passion held them at bay, concentrate juice, their concentrated efforts, The sauce should reduce to one cup, a saturated solution, The cook reduced the sauce by boiling it for a long time, condense the contents of a book into a summary, Please focus on your studies and not on your hobbies, These groups concentrate in the inner cities, Congress condensed the three-year plan into a six-month plan
'He made a concentrated effort to finish the work on time.concentrated orange juicea concentrated solution of salt in waterThe liquid is found in a highly concentrated form.concentrated gunfirea widespread distrust of concentrated power and bureaucraciesKate sat up fully, her attention now totally concentrated.'","Focus, Concentrate","Deconcentrate, Decentralize, Decentralise"
19628,Concentrate,Verb,"To bring to, or direct toward, a common center; to unite more closely; to gather into one body, mass, or force; to fix; as, to concentrate rays of light into a focus; to concentrate the attention.
To increase the strength and diminish the bulk of, as of a liquid or an ore; to intensify, by getting rid of useless material; to condense; as, to concentrate acid by evaporation; to concentrate by washing; -- opposed to dilute.
To approach or meet in a common center; to consolidate; as, population tends to concentrate in cities.
'to give all your attention to something and not think about anything elseto bring something together in one placeto increase the strength of a substance by reducing its volume, for example by boiling it'",/ˈkɒnsntreɪt/,"The Russian government centralized the distribution of food, concentrate juice, The sauce should reduce to one cup, The cook reduced the sauce by boiling it for a long time, condense the contents of a book into a summary, Please focus on your studies and not on your hobbies, These groups concentrate in the inner cities, Congress condensed the three-year plan into a six-month plan, the concentrate of contemporary despair
""I can't concentrate with all that noise going on."", 'I struggled to concentrate on my job because I was worried about my son.', ""She tried to concentrate on reading her book but couldn't."", 'Nothing concentrates the mind better than the knowledge that you could die tomorrow (= it makes you think very clearly).After 1926 she concentrated her energies on her medical practice.I decided to concentrate all my efforts on finding somewhere to live.Power is largely concentrated in the hands of a small elite.We need to concentrate resources on the most run-down areas.Fighting was concentrated around the towns to the north.Never concentrate the heat in one place for too long.'","Dressed_ore, Concentrate","Deconcentrate, Decentralize, Decentralise"
19629,Concentration,Noun,"The act or process of concentrating; the process of becoming concentrated, or the state of being concentrated; concentration.
The act or process of reducing the volume of a liquid, as by evaporation.
The act or process of removing the dress of ore and of reducing the valuable part to smaller compass, as by currents of air or water.
'the ability to direct all your effort and attention on one thing, without thinking of other thingsthe process of people directing effort and attention on a particular thinga lot of something in one placethe amount of a substance in a liquid or in another substance'",/ˌkɒnsnˈtreɪʃn/,"'This book requires a great deal of concentration.Tiredness affects your powers of concentration.One momentary lapse in concentration could prove fatal.He has a poor concentration span (= cannot concentrate for long)He stressed the need for greater concentration on environmental issues.In his concentration on the job in hand, John allowed his normal vigilance to slip.a concentration of industry in the north of the countryglucose concentrations in the blood'","Density, Concentration","Distribution, Dilution"
19638,Concept,Noun,"An abstract general conception; a notion; a universal.
'an idea or a principle that is connected with something abstract'",/ˈkɒnsept/,"'the concept of social classhelping students grasp abstract concepts such as leadership and teamworkbasic/fundamental/key/core conceptsthe concept that everyone should have equality of opportunity', ""the concepts behind an artist's work"", 'a novel/innovative conceptan exciting new concept in city livinga novel marketing concepta design concept for a new school'","Concept, Conception, Construct",Misconception
19642,Conception,Noun,"The act of conceiving in the womb; the initiation of an embryonic animal life.
The state of being conceived; beginning.
The power or faculty of apprehending of forming an idea in the mind; the power of recalling a past sensation or perception.
The formation in the mind of an image, idea, or notion, apprehension.
The image, idea, or notion of any action or thing which is formed in the mind; a concept; a notion; a universal; the product of a rational belief or judgment. See Concept.
Idea; purpose; design.
Conceit; affected sentiment or thought.
'an understanding or a belief of what something/somebody is or what something/somebody should bethe process of forming an idea or a planthe process of an egg being fertilized inside a woman’s body so that she becomes pregnant'",/kənˈsepʃn/,"from its creation the plan was doomed to failure
'Marx’s conception of social justice', ""He has no conception of how difficult life is if you're unemployed."", 'I had to reassess my conception that she was basically an honest person.The plan was brilliant in its conception but failed because of lack of money.the moment of conceptionA child is born about 40 weeks after conception takes place.'","Concept, Conception, Construct",Misconception
19650,Concerned,Adjective,"of Concern
Disturbed; troubled; solicitous; as, to be much concerned for the safety of a friend.
'worried and feeling concern about something/somebodyaffected by something; involved in somethinginterested in something; dealing with somethingto think it is important to do something'",/kənˈsɜːnd/,"concerned parents of youthful offenders, There were lots of questions referring to her talk, all those concerned in the bribery case have been identified, a memorandum to those concerned, I worry about the second Germanic consonant shift
'Concerned citizens can have a huge impact.concerned parents/residents/parents/localsThe president is deeply concerned about this issue.We are extremely concerned about her.', ""He didn't seem in the least concerned for her safety."", 'We were concerned for his welfare.', ""I told him but he didn't seem overly concerned (= he was not very concerned)"", 'She was concerned that she might miss the turning and get lost.Local residents are concerned over the impact of the project.I was rather concerned at the severity of the punishment.Her parents are growing increasingly concerned by her erratic behaviour.a concerned look/glanceThe loss was a tragedy for all concerned.', ""Where our children's education is concerned, no compromise is acceptable."", 'The individuals concerned have some explaining to do.The meetings were often embarrassing for all concerned.Everyone who was directly concerned in (= had some responsibility for) the incident has now resigned.The public is increasingly concerned with how food is produced.Mathematics is concerned essentially with understanding abstract concepts.She was concerned to write about situations that everybody could identify with.'","Relate, Pertain, Refer",Unconcerned
19652,Concern,Verb,"To relate or belong to; to have reference to or connection with; to affect the interest of; to be of importance to.
To engage by feeling or sentiment; to interest; as, a good prince concerns himself in the happiness of his subjects.
To be of importance.
That which relates or belongs to one; business; affair.
That which affects the welfare or happiness; interest; moment.
Interest in, or care for, any person or thing; regard; solicitude; anxiety.
Persons connected in business; a firm and its business; as, a banking concern.
'to affect somebody/something; to involve somebody/somethingto be about somethingto worry somebodyto take an interest in something'",/kənˈsɜːn/,"New York traffic is a constant concern, the safety of the ship is the captain's concern, There were lots of questions referring to her talk, She felt strong concern for those less fortunate, he bought his brother's business, care had aged him, I worry about the second Germanic consonant shift
""Don't interfere in what doesn't concern you."", 'To whom it may concern… (= used for example, at the beginning of a public notice or of a job reference about somebody’s character and ability)Please pay attention because this information concerns all of you.The letter is for both of us, but it mainly concerns you.', ""The story concerns the prince's efforts to rescue Pamina."", 'The book is primarily concerned with Soviet-American relations during the Cold War.My question concerns the way he handles the evidence.This chapter concerns itself with the historical background.What concerns me is our lack of preparation for the change.Fair use is one issue concerning most musicians.It concerns me that you no longer seem to care.', ""It really concerns me that he doesn't eat properly."", ""He didn't concern himself with the details.""","Care, Concern",Unconcern
19717,Concise,Adjective,"Expressing much in a few words; condensed; brief and compacted; -- used of style in writing or speaking.
'shorter than the original book, on which it was based'",/kənˈsaɪs/,"a concise explanation
'a concise summaryShe gave us clear and concise instructions.This is just a concise dictionary—you should get yourself something bigger.'",Concise,Prolix
19734,Conclusion,Noun,"The last part of anything; close; termination; end.
Final decision; determination; result.
Any inference or result of reasoning.
The inferred proposition of a syllogism; the necessary consequence of the conditions asserted in two related propositions called premises. See Syllogism.
Drawing of inferences.
An experiment, or something from which a conclusion may be drawn.
The end or close of a pleading, e.g., the formal ending of an indictment, ""against the peace,"" etc.
An estoppel or bar by which a person is held to a particular position.
'something that you decide when you have thought about all the information connected with the situationthe end of something such as a speech or a piece of writingthe formal and final arrangement of something official'",/kənˈkluːʒn/,"his death marked the ending of an era, the conclusion of a business deal, the burden of decision was his, a decision unfavorable to the opposition, in conclusion I want to say..., the stopping point of each round was signaled by a bell, the termination of the agreement, jump to a conclusion
'We can safely draw some conclusions from our discussion.He arrived at a different conclusion.There is abundant evidence to support this conclusion.Other studies have yielded the same conclusion.The final section summarizes the conclusions of the study.', ""I've come to the conclusion that he's not the right person for the job."", 'New evidence might lead to the conclusion that we are wrong.It is too soon to reach any conclusions about voting trends.The conclusion of the book was disappointing.After his death, his assistant completed chapters nine and ten and wrote the conclusion.If we took this argument to its logical conclusion…The film is a fitting conclusion to the series.In conclusion (= finally), I would like to thank…the successful conclusion of a trade treaty'","Conclusion, Decision, Determination",Beginning
19751,Concord,Noun,"A state of agreement; harmony; union.
Agreement by stipulation; compact; covenant; treaty or league.
Agreement of words with one another, in gender, number, person, or case.
An agreement between the parties to a fine of land in reference to the manner in which it should pass, being an acknowledgment that the land in question belonged to the complainant. See Fine.
An agreeable combination of tones simultaneously heard; a consonant chord; consonance; harmony.
A variety of American grape, with large dark blue (almost black) grapes in compact clusters.
To agree; to act together.
'peace and agreementthe fact of having the same number, gender or person'",/ˈkɒŋkɔːd/,"Concord the conditions for the marriage of the Prince of Wales with a commoner, The team concorded several thousand nouns, verbs, and adjectives, We agreed on the terms of the settlement, The colors don't harmonize
'living in concord with neighbouring statesIn the sentence ‘They live in the country.’, the plural verb ‘live’ is in concord with the plural subject ‘They’.'","Concord, Capital_of_new_hampshire, Harmony",Disagree
19768,Concrete,Adjective,"United in growth; hence, formed by coalition of separate particles into one mass; united in a solid form.
Standing for an object as it exists in nature, invested with all its qualities, as distinguished from standing for an attribute of an object; -- opposed to abstract.
Applied to a specific object; special; particular; -- opposed to general. See Abstract, 3.
A compound or mass formed by concretion, spontaneous union, or coalescence of separate particles of matter in one body.
A mixture of gravel, pebbles, or broken stone with cement or with tar, etc., used for sidewalks, roadways, foundations, etc., and esp.  for submarine structures.
A term designating both a quality and the subject in which it exists; a concrete term.
Sugar boiled down from cane juice to a solid mass.
To unite or coalesce, as separate particles, into a mass or solid body.
To form into a mass, as by the cohesion or coalescence of separate particles.
To cover with, or form of, concrete, as a pavement.
'made of concretebased on facts, not on ideas or guessesa concrete object is one that you can see and feel'",/ˈkɒŋkriːt/,"concrete objects such as trees, concrete the walls
'a concrete floorconcrete evidence/proposals/proof', ""‘It's only a suspicion,’ she said, ‘nothing concrete.’"", 'It is easier to think in concrete terms rather than in the abstract.'",Concrete,Abstract
19850,Conditional,Adjective,"Containing, implying, or depending on, a condition or conditions; not absolute; made or granted on certain terms; as, a conditional promise.
Expressing a condition or supposition; as, a conditional word, mode, or tense.
A limitation.
A conditional word, mode, or proposition.
'depending on somethingexpressing something that must happen or be true if another thing is to happen or be true'",/kənˈdɪʃənl/,"conditional acceptance of the terms
'conditional approval/acceptancePayment is conditional upon delivery of the goods (= if the goods are not delivered, the money will not be paid)He was found guilty and given a conditional discharge (= allowed to go free on particular conditions).a conditional offer (= that depends on particular conditions being met)a conditional sentence/clause'",Conditional,Unconditional
19890,Conductor,Noun,"One who, or that which, conducts; a leader; a commander; a guide; a manager; a director.
One in charge of a public conveyance, as of a railroad train or a street car.
The leader or director of an orchestra or chorus.
A substance or body capable of being a medium for the transmission of certain forces, esp. heat or electricity; specifically, a lightning rod.
A grooved sound or staff used for directing instruments, as lithontriptic forceps, etc.; a director.
Same as Leader.
'a person who stands in front of an orchestra, a group of singers etc., and directs their performance, especially somebody who does this as a professiona person who is in charge of a train and travels with it, but does not drive ita person whose job is to collect money from passengers on a bus or train or check their ticketsa substance that allows electricity or heat to pass along it or through it'",/kənˈdʌktə(r)/,'the principal conductor of the San Francisco Symphonya bus conductorWood is a poor conductor.',"Conductor, Director, Music_director",Insulator
19978,Confidence,Noun,"The act of confiding, trusting, or putting faith in; trust; reliance; belief; -- formerly followed by of, now commonly by in.
That in which faith is put or reliance had.
The state of mind characterized by one's reliance on himself, or his circumstances; a feeling of self-sufficiency; such assurance as leads to a feeling of security; self-reliance; -- often with self prefixed.
Private conversation; (pl.) secrets shared; as, there were confidences between them.
Trustful; without fear or suspicion; frank; unreserved.
Having self-reliance; bold; undaunted.
Having an excess of assurance; bold to a fault; dogmatical; impudent; presumptuous.
Giving occasion for confidence.
'the feeling that you can trust, believe in and be sure about the abilities or good qualities of somebody/somethinga belief in your own ability to do things and be successfulthe feeling that you are certain about somethinga feeling of trust that somebody will keep information private'",/ˈkɒnfɪdəns/,"everyone trusted him with their confidences, public confidence in the economy, he took me into his confidence, his assurance in his superiority did not make him popular, I have confidence in our team
""The president's actions hardly inspire confidence."", 'The players all have confidence in their manager.He believes his reforms will restore confidence in the financial markets.The survey revealed a lack of confidence in the government.', ""She has the utmost confidence in her students' abilities."", 'Our aim is to increase public confidence in the democratic process.The university is facing a crisis of confidence about its future role.The new contracts have undermined the confidence of employees.People often lose confidence when they are criticized.He gained confidence when he went to college.Receiving compliments from my work colleagues has boosted my confidence.The course will help you build your confidence and develop your study skills.While girls lack confidence, boys often overestimate their abilities.He suffers from a lack of confidence.She answered the questions with confidence.', ""I didn't have any confidence in myself at school."", 'Winning the award has given me much more confidence in my writing.The training programmes have given workers the confidence to take on more responsibility.He said he wished that he shared her confidence.They could not say with confidence that he would be able to walk again after the accident.No one can predict with complete confidence what will happen in the financial markets.She expressed her confidence that they would win.It took a long time to gain her confidence (= make her feel she could trust me).Eva told me about their relationship in confidence.This is in the strictest confidence.The girls exchanged confidences.I could never forgive Mike for betraying a confidence.'","Confidence, Assurance, Self-assurance",Diffidence
19979,Confident,Adjective,"See Confidant.
'feeling sure about your own ability to do things and be successfulfeeling certain that something will happen in the way that you want or expect'",/ˈkɒnfɪdənt/,"most surefooted of the statesmen who dealt with the depression, were convinced that it would be to their advantage to join, a confident speaker
'She was in a relaxed, confident mood.Beneath his confident and charming exterior, lurked a mass of insecurities.I was actually fairly confident about my chances.', ""The teacher wants the children to feel confident about asking questions when they don't understand."", ""He'd learned to be confident in his ability to handle anything life threw at him."", 'The Democrats were confident of victory.The team feels confident of winning.We are confident about the future.', ""I'm confident that you will get the job."", 'He said he remained confident that the dispute could be resolved.', ""We're pretty confident we can win the case."", 'She was quietly confident that everything would go as planned.'","Positive, Convinced, Confident",Diffident
19993,Confine,Verb,"To restrain within limits; to restrict; to limit; to bound; to shut up; to inclose; to keep close.
To have a common boundary; to border; to lie contiguous; to touch; -- followed by on or with.
Common boundary; border; limit; -- used chiefly in the plural.
Apartment; place of restraint; prison.
'to keep somebody/something inside the limits of a particular activity, subject, area, etc.to keep a person or an animal in a small or closed spaceto have to stay in bed, in a wheelchair, etc.'",/kənˈfaɪn/,"This holds the local until the express passengers change trains, restrict the use of this parking lot, I limit you to two visits to the pub a day
'The work will not be confined to the Glasgow area.I will confine myself to looking at the period from 1900 to 1916.Keep the dog confined in a suitable travelling cage.Here the river is confined in a narrow channel.The soldiers concerned were confined to barracks (= had to stay in the barracks, as a punishment).She was confined to bed with the flu.He was confined to a wheelchair after the accident.', ""She's been confined to a wheelchair since having a bad fall.""","Trammel, Restrict, Restrain",Free
